;id;unvan;gorevyeri;anahtarkelime;anahtarkelime2;ilgi
1293;137461;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ BÖLÜMÜ/ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Elektrik-Elektronik Mühendisliği;" İşaret İşleme ; Görüntü İşleme ; Haberleşme"
1294;136398;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/MAKİNE MÜHENDİSLİĞİ BÖLÜMÜ/MAKİNE MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Makine Mühendisliği;" Yakıtlar ve Yanma ; İçten Yanmalı Motorlar"
1295;153088;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/TEMEL TIP BİLİMLERİ BÖLÜMÜ/FİZYOLOJİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Fizyoloji;
1296;269182;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SAĞLIK BİLİMLERİ FAKÜLTESİ/EBELİK BÖLÜMÜ/EBELİK ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Doğum ve Kadın Hastalıkları Hemşireliği;
1297;53352;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/EĞİTİM FAKÜLTESİ/EĞİTİM BİLİMLERİ BÖLÜMÜ/EĞİTİM YÖNETİMİ ANABİLİM DALI/;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Eğitim Bilimleri;
1298;110315;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/EĞİTİM FAKÜLTESİ/EĞİTİM BİLİMLERİ BÖLÜMÜ/EĞİTİMDE ÖLÇME VE DEĞERLENDİRME ANABİLİM DALI/;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Eğitim Bilimleri; Eğitimde Ölçme ve Değerlendirme
1299;136025;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/ÇEVRE MÜHENDİSLİĞİ BÖLÜMÜ/ÇEVRE MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Çevre Bilimleri ve Mühendisliği;
1300;115498;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SAĞLIK BİLİMLERİ FAKÜLTESİ/HEMŞİRELİK BÖLÜMÜ/PSİKİYATRİ HEMŞİRELİĞİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Psikiyatri Hemşireliği;
1301;136500;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/SANAT TARİHİ BÖLÜMÜ/BATI SANATI VE ÇAĞDAŞ SANAT ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Türk İslam Sanatı;" Minyatür ; Türk-İslam Sanatları Tarihi ; Resim"
1302;57106;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SANAT, TASARIM VE MİMARLIK FAKÜLTESİ/RESİM BÖLÜMÜ/RESİM ANASANAT DALI/;Güzel Sanatlar Temel Alanı;Plastik Sanatlar;" Resim ; Baskı Resim"
1303;207891;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/ENDÜSTRİ MÜHENDİSLİĞİ BÖLÜMÜ/ENDÜSTRİ MÜHENDİSLİĞİ ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Yönetim Bilişim Sistemleri;" Bilişim Sistemleri ; İş Analitiği ; E-İş"
1304;137471;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/BİLGİSAYAR VE BİLİŞİM BİLİMLERİ FAKÜLTESİ/YAZILIM MÜHENDİSLİĞİ BÖLÜMÜ/YAZILIM MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Bilgisayar Bilimleri ve Mühendisliği;" Bilgisayar Sistem Yazılımı ; Sanal Gerçeklik ; İnsan-Bilgisayar Etkileşimi"
1305;136153;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/JEOFİZİK MÜHENDİSLİĞİ BÖLÜMÜ/JEOFİZİK MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Yer Bilimleri ve Mühendisliği;" Deprem  ; Sismoloji ; Uygulamalı Jeofizik"
1306;30913;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/İSLAM MEZHEPLERİ TARİHİ ANABİLİM DALI/;İlahiyat Temel Alanı;Temel İslam Bilimleri; İslam Mezhepleri
1307;111913;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/FİZİK BÖLÜMÜ/GENEL FİZİK ANABİLİM DALI/;Fen Bilimleri ve Matematik Temel Alanı;Fizik;" Genel Fizik ; İstatistik Fizik ; Matematiksel Fizik"
1308;252975;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/CERRAHİ TIP BİLİMLERİ BÖLÜMÜ/ÜROLOJİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Üroloji;
1309;136062;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/İNŞAAT MÜHENDİSLİĞİ BÖLÜMÜ/İNŞAAT MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;İnşaat Mühendisliği;" Ulaşım Planlaması ; Ulaşım ve Trafik ; Risk Analizi"
1310;124085;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/İNŞAAT MÜHENDİSLİĞİ BÖLÜMÜ/İNŞAAT MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;İnşaat Mühendisliği;" Betonarme Yapılar ; Deprem  ; Mühendislik Tasarımı"
1311;265220;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/CERRAHİ TIP BİLİMLERİ BÖLÜMÜ/KALP VE DAMAR CERRAHİSİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Kalp ve Damar Cerrahisi;
1312;136140;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SİYASAL BİLGİLER FAKÜLTESİ/MALİYE BÖLÜMÜ/MALİYE TEORİSİ ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Maliye;" Kamu Maliyesi ; Maliye Kuramı ; Mali İktisat"
1313;110145;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/ADAPAZARI MESLEK YÜKSEKOKULU/BİLGİSAYAR TEKNOLOJİLERİ BÖLÜMÜ/BİLGİSAYAR PROGRAMCILIĞI PR. /;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Bilgisayar ve Öğretim Teknolojileri Eğitimi;" Öğretim Tasarımı ; Eğitim Teknolojileri ; Bilişim Teknolojileri Eğitimi"
1314;139031;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SİYASAL BİLGİLER FAKÜLTESİ/SİYASET BİLİMİ VE KAMU YÖNETİMİ BÖLÜMÜ/YÖNETİM BİLİMLERİ ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Kamu Yönetimi;" Katılım ve Yönetişim ; İnsan Kaynakları Yönetimi ; Kentsel Alan Yönetimi"
1315;184262;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/ARAP DİLİ VE BELAGATI ANABİLİM DALI/;İlahiyat Temel Alanı;Temel İslam Bilimleri; Arap Dili ve Belâgati
1316;138617;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/ÇEVİRİBİLİM BÖLÜMÜ/MÜTERCİM TERCÜMANLIK  ANABİLİM DALI/;Filoloji Temel Alanı;Çeviribilim; Çeviribilim
1317;137465;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İŞLETME FAKÜLTESİ/İŞLETME BÖLÜMÜ/SAYISAL YÖNTEMLER ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Yönetim Bilişim Sistemleri;" İş Analitiği ; Karar Destek Sistemleri"
1318;125474;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/ENDÜSTRİ MÜHENDİSLİĞİ BÖLÜMÜ/ENDÜSTRİ MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Endüstri Mühendisliği;" Çok kriterli Karar verme ; Karar verme ; Yöneylem Araştırması"
1319;135870;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/DİŞ HEKİMLİĞİ FAKÜLTESİ/KLİNİK BİLİMLER BÖLÜMÜ/AĞIZ DİŞ VE ÇENE CERRAHİSİ ANABİLİM DALI/;;;
1320;313938;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/İSLAM HUKUKU ANABİLİM DALI/;;;
1321;137966;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/ARAP DİLİ VE BELAGATI ANABİLİM DALI/;İlahiyat Temel Alanı;Temel İslam Bilimleri; Arap Dili ve Belâgati
1322;109135;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/SOSYOLOJİ BÖLÜMÜ/TOPLUMSAL YAPI VE DEĞİŞME ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Sosyoloji;" Irk ve Etnisite Çalışmaları ; Kent Sosyolojisi ; Kültür Sosyolojisi"
1323;138093;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SAKARYA SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU/TIBBİ HİZMETLER VE TEKNİKLER BÖLÜMÜ/TIBBİ LABORATUVAR TEKNİKLERİ PR./;Fen Bilimleri ve Matematik Temel Alanı;Biyoloji;
1324;12703;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SİYASAL BİLGİLER FAKÜLTESİ/MALİYE BÖLÜMÜ/BÜTÇE VE MALİ PLANLAMA ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Maliye;" Kamu Maliyesi ; Maliye Kuramı ; Mali İktisat"
1325;107471;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/FELSEFE VE DİN BİLİMLERİ BÖLÜMÜ/DİN EĞİTİMİ ANABİLİM DALI/;;;
1326;55521;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/MAKİNE MÜHENDİSLİĞİ BÖLÜMÜ/MAKİNE MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Makine Mühendisliği;" Enerji  ; Isı Transferi ; Termodinamik"
1327;25937;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/SOSYAL HİZMET BÖLÜMÜ/TOPLUMSAL GELİŞME VE SOSYAL POLİTİKA ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Sosyoloji;" Aile Sosyolojisi ; İletişim Sosyoloji ; Kültür Sosyolojisi"
1328;280711;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SİYASAL BİLGİLER FAKÜLTESİ/ULUSLARARASI İLİŞKİLER BÖLÜMÜ/DEVLETLER HUKUKU ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Uluslararası İlişkiler;
1329;131554;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SANAT, TASARIM VE MİMARLIK FAKÜLTESİ/MİMARLIK BÖLÜMÜ/MİMARLIK ANABİLİM DALI/;Mimarlık-Planlama-Tasarım;Mimarlık;" Mimarlık- Planlama ve Tasarımda Kuram- Eleştiri- Yöntem ; Koruma- Yenileme ve Restorasyon ; Kent Tarihi"
1330;109308;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SAĞLIK BİLİMLERİ FAKÜLTESİ/HEMŞİRELİK BÖLÜMÜ/İÇ HASTALIKLARI HEMŞİRELİĞİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Dahili Hastalıklar Hemşireliği;
1331;112968;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SAKARYA SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU/TIBBİ HİZMETLER VE TEKNİKLER BÖLÜMÜ/TIBBİ LABORATUVAR TEKNİKLERİ PR./;Fen Bilimleri ve Matematik Temel Alanı;Kimya; Organik Kimya
1332;56624;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/TEMEL TIP BİLİMLERİ BÖLÜMÜ/TIBBİ BİYOKİMYA ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Tıbbi Biyokimya;
1333;101184;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/MATEMATİK BÖLÜMÜ/GEOMETRİ ANABİLİM DALI/;Fen Bilimleri ve Matematik Temel Alanı;Matematik; Geometri
1334;194586;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/CERRAHİ TIP BİLİMLERİ BÖLÜMÜ/KADIN HASTALIKLARI VE DOĞUM ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Kadın Hastalıkları ve Doğum;
1335;197656;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/DAHİLİ TIP BİLİMLERİ BÖLÜMÜ/NÜKLEER TIP ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Nükleer Tıp;
1336;176636;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/EĞİTİM FAKÜLTESİ/TÜRKÇE VE SOSYAL BİLİMLER EĞİTİMİ BÖLÜMÜ/SOSYAL BİLGİLER EĞİTİMİ ANABİLİM DALI/;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Temel Eğitim; Sosyal Bilgiler Eğitimi
1337;190933;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/KELAM ANABİLİM DALI/;İlahiyat Temel Alanı;Temel İslam Bilimleri; Kelam 
1338;138548;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/TÜRK DİLİ VE EDEBİYATI BÖLÜMÜ/YENİ TÜRK EDEBİYATI ANABİLİM DALI/;Filoloji Temel Alanı;Yeni Türk Edebiyatı;
1339;10108;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/FELSEFE VE DİN BİLİMLERİ BÖLÜMÜ/DİN FELSEFESİ ANABİLİM DALI/;İlahiyat Temel Alanı;Felsefe ve Din Bilimleri;" Din Felsefesi ; Felsefe Tarihi ; Mantık"
1340;159335;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/TEMEL TIP BİLİMLERİ BÖLÜMÜ/ANATOMİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Anatomi;
1341;280982;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SAKARYA SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU/TIBBİ HİZMETLER VE TEKNİKLER BÖLÜMÜ/TIBBİ GÖRÜNTÜLEME TEKNİKLERİ PR./;Sağlık Bilimleri Temel Alanı;Veterinerlik Cerrahisi;
1342;107133;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/MAKİNE MÜHENDİSLİĞİ BÖLÜMÜ/MAKİNE MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Makine Mühendisliği;" Mekanik Titretişimler ve Gürültü ; Akustik ve Titreşimler ; Makine Teorisi ve Dinamiği"
1343;136982;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/KİMYA BÖLÜMÜ/ANORGANİK KİMYA ANABİLİM DALI/;Fen Bilimleri ve Matematik Temel Alanı;Kimya; Anorganik Kimya
1344;136063;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/İNŞAAT MÜHENDİSLİĞİ BÖLÜMÜ/İNŞAAT MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;İnşaat Mühendisliği;" Deprem  ; Betonarme Yapılar ; Yapı Mekaniği"
1345;138747;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/;;;
1346;136253;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SİYASAL BİLGİLER FAKÜLTESİ/MALİYE BÖLÜMÜ/MALİYE TEORİSİ ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Maliye;" Maliye Kuramı ; Kamu Maliyesi ; Kamu Ekonomisi"
1347;28676;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SANAT, TASARIM VE MİMARLIK FAKÜLTESİ/GELENEKSEL TÜRK SANATLARI BÖLÜMÜ/HALI KİLİM ANASANAT DALI/;Güzel Sanatlar Temel Alanı;Geleneksel Türk Sanatları;
1348;272929;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/DAHİLİ TIP BİLİMLERİ BÖLÜMÜ/KARDİYOLOJİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Kardiyoloji;
1349;136177;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/MAKİNE MÜHENDİSLİĞİ BÖLÜMÜ/MAKİNE MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Makine Mühendisliği;" Sonlu Elemanlar Analizi ; Balistik Sistemleri ; Kompozit Malzemeler"
1350;117079;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/BİLGİSAYAR VE BİLİŞİM BİLİMLERİ FAKÜLTESİ/BİLİŞİM SİSTEMLERİ MÜHENDİSLİĞİ BÖLÜMÜ/BİLİŞİM SİSTEMLERİ MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Endüstri Mühendisliği; Karar Destek Sistemleri
1351;137969;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/İSLAM HUKUKU ANABİLİM DALI/;İlahiyat Temel Alanı;Temel İslam Bilimleri;
1352;136060;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/İNŞAAT MÜHENDİSLİĞİ BÖLÜMÜ/İNŞAAT MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;İnşaat Mühendisliği;" Ulaşım ve Trafik ; Ulaştırma Yapıları Mühendisliği ; Ulaşım Planlaması"
1353;251955;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/CERRAHİ TIP BİLİMLERİ BÖLÜMÜ/GÖZ HASTALIKLARI ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Göz Hastalıkları;
1354;112459;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/SOSYAL HİZMET BÖLÜMÜ/TOPLUMSAL GELİŞME VE SOSYAL POLİTİKA ANABİLİM DALI/;İlahiyat Temel Alanı;Felsefe ve Din Bilimleri; Din Sosyolojisi
1355;115676;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SİYASAL BİLGİLER FAKÜLTESİ/ULUSLARARASI İLİŞKİLER BÖLÜMÜ/SİYASİ TARİH ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Siyasi Tarih;" Avrupa Tarihi ; Türk Dış Politikası"
1356;59430;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/DİŞ HEKİMLİĞİ FAKÜLTESİ/KLİNİK BİLİMLER BÖLÜMÜ/AĞIZ DİŞ VE ÇENE RADYOLOJİSİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Ağız, Diş ve Çene Radyolojisi;
1357;119129;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/HUKUK FAKÜLTESİ/KAMU HUKUKU BÖLÜMÜ/HUKUK TARİHİ ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Osmanlı Kurumları ve Medeniyeti;" Osmanlı Merkez Teşkilatı ; Osmanlı Sosyo- Ekonomik Tarihi ; Osmanlı Toplumu"
1358;42037;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/BİLGİSAYAR VE BİLİŞİM BİLİMLERİ FAKÜLTESİ/BİLGİSAYAR MÜHENDİSLİĞİ BÖLÜMÜ/BİLGİSAYAR MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Bilgisayar Bilimleri ve Mühendisliği;
1359;46871;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/EĞİTİM FAKÜLTESİ/MATEMATİK VE FEN BİLİMLERİ EĞİTİMİ BÖLÜMÜ/FEN BİLGİSİ EĞİTİMİ ANABİLİM DALI/;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Temel Eğitim; Fen Bilgisi Eğitimi
1360;204489;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SANAT, TASARIM VE MİMARLIK FAKÜLTESİ/MİMARLIK BÖLÜMÜ/MİMARLIK ANABİLİM DALI/;Mimarlık-Planlama-Tasarım;Mimarlık; Proje ve Yapım Yönetimi
1361;60341;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SİYASAL BİLGİLER FAKÜLTESİ/ULUSLARARASI İLİŞKİLER BÖLÜMÜ/DEVLETLER HUKUKU ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Uluslararası İlişkiler;" Ortadoğu Çalışmaları ; Uluslararası Siyaset ; Türk Dış Politikası"
1362;253964;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLETİŞİM FAKÜLTESİ/İLETİŞİM TASARIMI VE MEDYA BÖLÜMÜ/İLETİŞİM TASARIMI VE MEDYA ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;İletişim Çalışmaları;
1363;43674;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/ADAPAZARI MESLEK YÜKSEKOKULU/MÜLKİYET KORUMA VE GÜVENLİK BÖLÜMÜ/ACİL DURUM VE AFET YÖNETİMİ PR./;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Üretim ve Operasyon Yönetimi;" Üretim Sistemleri ; Üretim Teknolojileri ; Operasyon Stratejisi"
1364;138939;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İŞLETME FAKÜLTESİ/İŞLETME BÖLÜMÜ/ÜRETİM YÖNETİMİ VE PAZARLAMA ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Pazarlama;" Tüketici Davranışları ; Kültürlerarası İletişim ; Uluslararası Pazarlama"
1365;139109;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/MAKİNE MÜHENDİSLİĞİ BÖLÜMÜ/MAKİNE MÜHENDİSLİĞİ ANABİLİM DALI/;;;
1366;27590;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/İSLAM TARİHİ VE SANATLARI BÖLÜMÜ/TÜRK İSLAM EDEBİYATI ANABİLİM DALI/;İlahiyat Temel Alanı;İslam Tarihi ve Sanatları; Türk İslam Edebiyatı
1367;136485;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/BİYOLOJİ BÖLÜMÜ/ZOOLOJİ ANABİLİM DALI/;Fen Bilimleri ve Matematik Temel Alanı;Biyoloji;" Biyoteknoloji ; Mikrobiyoloji ; Parazitoloji"
1368;118490;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/DEVLET KONSERVATUVARI/TÜRK HALK OYUNLARI BÖLÜMÜ/TÜRK HALK OYUNLARI ANASANAT DALI/;Güzel Sanatlar Temel Alanı;Sahne Sanatları; Halk Dansları
1369;104880;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/TARİH BÖLÜMÜ/YENİÇAĞ TARİHİ ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Yeniçağ Tarihi;
1370;157862;DOKTOR ÖĞRETİM ÜYESİ;SAKARYA ÜNİVERSİTESİ/SAĞLIK BİLİMLERİ FAKÜLTESİ/HEMŞİRELİK BÖLÜMÜ/DOĞUM VE KADIN HASTALIKLARI HEMŞİRELİĞİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Doğum ve Kadın Hastalıkları Hemşireliği;
